,episode,score,avg_score
844,844,21.0,16.41
845,845,21.0,16.49
846,846,17.0,16.47
847,847,11.0,16.43
848,848,19.0,16.43
849,849,12.0,16.41
850,850,13.0,16.41
851,851,18.0,16.45
852,852,23.0,16.5
853,853,9.0,16.45
854,854,18.0,16.47
855,855,15.0,16.46
856,856,15.0,16.51
857,857,14.0,16.53
858,858,18.0,16.54
859,859,17.0,16.53
860,860,18.0,16.55
861,861,13.0,16.51
862,862,19.0,16.53
863,863,13.0,16.58
864,864,13.0,16.55
865,865,18.0,16.54
866,866,20.0,16.61
867,867,18.0,16.65
868,868,11.0,16.5
869,869,16.0,16.55
870,870,9.0,16.51
871,871,17.0,16.52
872,872,12.0,16.53
873,873,19.0,16.58
874,874,25.0,16.71
875,875,18.0,16.74
876,876,13.0,16.69
877,877,18.0,16.69
878,878,14.0,16.68
879,879,12.0,16.59
880,880,18.0,16.65
881,881,15.0,16.61
882,882,18.0,16.59
883,883,19.0,16.64
884,884,22.0,16.63
885,885,13.0,16.65
886,886,12.0,16.6
887,887,14.0,16.54
888,888,16.0,16.59
889,889,16.0,16.59
890,890,18.0,16.64
891,891,16.0,16.63
892,892,21.0,16.72
893,893,10.0,16.68
894,894,21.0,16.74
895,895,20.0,16.75
896,896,16.0,16.76
897,897,13.0,16.77
898,898,20.0,16.78
899,899,15.0,16.72
900,900,21.0,16.75
901,901,21.0,16.84
902,902,14.0,16.8
903,903,18.0,16.85
904,904,19.0,16.89
905,905,17.0,16.85
906,906,16.0,16.81
907,907,18.0,16.86
908,908,22.0,16.9
909,909,17.0,16.91
910,910,15.0,16.91
911,911,10.0,16.83
912,912,13.0,16.81
913,913,19.0,16.82
914,914,19.0,16.84
915,915,19.0,16.81
916,916,12.0,16.68
917,917,18.0,16.68
918,918,17.0,16.69
919,919,4.0,16.47
920,920,19.0,16.5
921,921,20.0,16.55
922,922,14.0,16.47
923,923,12.0,16.4
924,924,10.0,16.31
925,925,15.0,16.29
926,926,13.0,16.25
927,927,18.0,16.28
928,928,16.0,16.24
929,929,20.0,16.26
930,930,22.0,16.36
931,931,18.0,16.39
932,932,14.0,16.36
933,933,14.0,16.37
934,934,15.0,16.28
935,935,13.0,16.34
936,936,15.0,16.3
937,937,13.0,16.22
938,938,19.0,16.24
939,939,13.0,16.2
940,940,17.0,16.22
941,941,13.0,16.16
942,942,13.0,16.12
943,943,17.0,16.12
944,944,20.0,16.11
945,945,10.0,16.0
946,946,18.0,16.01
947,947,8.0,15.98
948,948,15.0,15.94
949,949,20.0,16.02
950,950,17.0,16.06
951,951,15.0,16.03
952,952,19.0,15.99
953,953,22.0,16.12
954,954,14.0,16.08
955,955,13.0,16.06
956,956,19.0,16.1
957,957,21.0,16.17
958,958,19.0,16.18
959,959,18.0,16.19
960,960,22.0,16.23
961,961,21.0,16.31
962,962,19.0,16.31
963,963,13.0,16.31
964,964,18.0,16.36
965,965,17.0,16.35
966,966,9.0,16.24
967,967,21.0,16.27
968,968,19.0,16.35
969,969,10.0,16.29
970,970,13.0,16.33
971,971,18.0,16.34
972,972,15.0,16.37
973,973,13.0,16.31
974,974,17.0,16.23
975,975,14.0,16.19
976,976,18.0,16.24
977,977,19.0,16.25
978,978,9.0,16.2
979,979,21.0,16.29
980,980,18.0,16.29
981,981,16.0,16.3
982,982,20.0,16.32
983,983,13.0,16.26
984,984,7.0,16.11
985,985,19.0,16.17
986,986,18.0,16.23
987,987,13.0,16.22
988,988,17.0,16.23
989,989,8.0,16.15
990,990,19.0,16.16
991,991,23.0,16.23
992,992,18.0,16.2
993,993,15.0,16.25
994,994,16.0,16.2
995,995,20.0,16.2
996,996,21.0,16.25
997,997,19.0,16.31
998,998,13.0,16.24
999,999,5.0,16.14
1000,1000,18.0,16.11
1001,1001,18.0,16.08
1002,1002,16.0,16.1
1003,1003,21.0,16.13
1004,1004,9.0,16.03
1005,1005,13.0,15.99
1006,1006,10.0,15.93
1007,1007,21.0,15.96
1008,1008,11.0,15.85
1009,1009,18.0,15.86
1010,1010,18.0,15.89
1011,1011,16.0,15.95
1012,1012,20.0,16.02
1013,1013,12.0,15.95
1014,1014,17.0,15.93
1015,1015,17.0,15.91
1016,1016,15.0,15.94
1017,1017,16.0,15.92
1018,1018,18.0,15.93
1019,1019,16.0,16.05
1020,1020,15.0,16.01
1021,1021,19.0,16.0
1022,1022,18.0,16.04
1023,1023,20.0,16.12
1024,1024,12.0,16.14
1025,1025,15.0,16.14
1026,1026,20.0,16.21
1027,1027,18.0,16.21
1028,1028,19.0,16.24
1029,1029,26.0,16.3
1030,1030,18.0,16.26
