,episode,score,avg_score
1065,1065,16.0,15.35
1066,1066,14.0,15.31
1067,1067,17.0,15.28
1068,1068,12.0,15.39
1069,1069,15.0,15.38
1070,1070,7.0,15.21
1071,1071,22.0,15.3
1072,1072,23.0,15.38
1073,1073,16.0,15.39
1074,1074,21.0,15.54
1075,1075,11.0,15.48
1076,1076,23.0,15.5
1077,1077,11.0,15.39
1078,1078,15.0,15.32
1079,1079,16.0,15.39
1080,1080,17.0,15.38
1081,1081,12.0,15.35
1082,1082,16.0,15.32
1083,1083,17.0,15.34
1084,1084,17.0,15.43
1085,1085,12.0,15.44
1086,1086,9.0,15.36
1087,1087,10.0,15.27
1088,1088,12.0,15.2
1089,1089,18.0,15.21
1090,1090,13.0,15.25
1091,1091,14.0,15.17
1092,1092,20.0,15.17
1093,1093,16.0,15.18
1094,1094,21.0,15.19
1095,1095,9.0,15.14
1096,1096,22.0,15.17
1097,1097,13.0,15.12
1098,1098,18.0,15.12
1099,1099,11.0,15.06
1100,1100,16.0,15.22
1101,1101,12.0,15.15
1102,1102,22.0,15.25
1103,1103,17.0,15.18
1104,1104,0.0,14.97
1105,1105,11.0,14.94
1106,1106,11.0,14.91
1107,1107,17.0,14.85
1108,1108,16.0,14.8
1109,1109,18.0,14.81
1110,1110,2.0,14.67
1111,1111,16.0,14.67
1112,1112,19.0,14.76
1113,1113,16.0,14.69
